Date,Product,Market Area,Wholesale Price,Retail Price,Quantity Supplied,County Area
2/14/2024,Dry Onions,Kangeta,140,150,1100,Meru
2/14/2024,Dry Onions,Kerugoya,70,120,2500,Kirinyaga
2/14/2024,Dry Onions,Makutano Kirinyaga,100,130,7000,Kirinyaga
2/14/2024,Water Melon,Kangeta,40,50,500,Meru
2/14/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
2/14/2024,Water Melon,Makutano Kirinyaga,30,40,15000,Kirinyaga
2/14/2024,Banana (Ripening),Kangeta,40,50,600,Meru
2/14/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
2/14/2024,Oranges,Kangeta,80,100,150,Meru
2/14/2024,Oranges,Kerugoya,80,120,350,Kirinyaga
2/14/2024,Mangoes,Kangeta,35,50,300,Meru
2/14/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
2/14/2024,Mangoes,Makutano Kirinyaga,30,40,4000,Kirinyaga
2/14/2024,Kales/Sukuma Wiki,Kangeta,45,50,400,Meru
2/14/2024,Kales/Sukuma Wiki,Kerugoya,20,40,200,Kirinyaga
2/14/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,25,1000,Kirinyaga
2/14/2024,Spinach,Kangeta,50,60,300,Meru
2/14/2024,Spinach,Kerugoya,30,60,150,Kirinyaga
2/14/2024,Spinach,Makutano Kirinyaga,20,30,700,Kirinyaga
2/14/2024,Banana (Cooking),Kangeta,25,30,1000,Meru
2/14/2024,Banana (Cooking),Kerugoya,20,30,700,Kirinyaga
2/15/2024,Dry Maize,Kutus,45,50,3600,Kirinyaga
2/15/2024,Dry Maize,Maua,50,60,7200,Meru
2/15/2024,Dry Onions,Maua,90,120,5000,Meru
2/15/2024,Dry Onions,Kutus,130,150,2350,Kirinyaga
2/15/2024,Dry Onions,Kagio,100,150,3000,Kirinyaga
2/15/2024,Water Melon,Kutus,20,30,3200,Kirinyaga
2/15/2024,Water Melon,Kagio,25,30,30000,Kirinyaga
2/15/2024,Banana (Ripening),Kutus,20,25,29800,Kirinyaga
2/15/2024,Banana (Ripening),Kagio,20,30,28000,Kirinyaga
2/15/2024,Oranges,Kutus,70,80,650,Kirinyaga
2/15/2024,Oranges,Kagio,40,60,1200,Kirinyaga
2/15/2024,Mangoes,Kutus,37.5,50,3980,Kirinyaga
2/15/2024,Mangoes,Kagio,20,30,4500,Kirinyaga
2/15/2024,Mangoes,Kagio,10,20,30000,Kirinyaga
2/15/2024,Kales/Sukuma Wiki,Kutus,20,30,650,Kirinyaga
2/15/2024,Kales/Sukuma Wiki,Kagio,15,20,3200,Kirinyaga
2/15/2024,Spinach,Kutus,50,70,420,Kirinyaga
2/15/2024,Spinach,Kagio,28,40,2500,Kirinyaga
2/15/2024,Banana (Cooking),Kutus,20,25,3860,Kirinyaga
2/15/2024,Banana (Cooking),Kagio,25,40,30000,Kirinyaga
2/16/2024,Dry Maize,Ngurubani Market,36.67,40,6000,Kirinyaga
2/16/2024,Dry Maize,Makutano Kirinyaga,36.67,40,7000,Kirinyaga
2/16/2024,Dry Maize,Kerugoya,45,60,4500,Kirinyaga
2/16/2024,White Irish Potatoes,Ngurubani Market,34,44.44,20000,Kirinyaga
2/16/2024,White Irish Potatoes,Kerugoya,30,50,2600,Kirinyaga
2/16/2024,White Irish Potatoes,Makutano Kirinyaga,35.71,40,15000,Kirinyaga
2/16/2024,Dry Onions,Ngurubani Market,100,130,7500,Kirinyaga
2/16/2024,Dry Onions,Makutano Kirinyaga,100,130,8000,Kirinyaga
2/16/2024,Dry Onions,Kerugoya,80,120,2500,Kirinyaga
2/16/2024,Dry Onions,Gakoromone,120,140,3000,Meru
2/16/2024,Water Melon,Ngurubani Market,30,35,20000,Kirinyaga
2/16/2024,Water Melon,Makutano Kirinyaga,30,40,14000,Kirinyaga
2/16/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
2/16/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
2/16/2024,Oranges,Kerugoya,80,120,300,Kirinyaga
2/16/2024,Mangoes,Ngurubani Market,30,40,4500,Kirinyaga
2/16/2024,Mangoes,Makutano Kirinyaga,30,40,4000,Kirinyaga
2/16/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
2/16/2024,Kales/Sukuma Wiki,Ngurubani Market,15,25,1000,Kirinyaga
2/16/2024,Kales/Sukuma Wiki,Kerugoya,20,40,200,Kirinyaga
2/16/2024,Kales/Sukuma Wiki,Gakoromone,60,80,600,Meru
2/16/2024,Spinach,Ngurubani Market,30,40,500,Kirinyaga
2/16/2024,Spinach,Makutano Kirinyaga,30,40,500,Kirinyaga
2/16/2024,Spinach,Kerugoya,30,60,150,Kirinyaga
2/16/2024,Spinach,Gakoromone,80,100,800,Meru
2/16/2024,Banana (Cooking),Ngurubani Market,20,30,1500,Kirinyaga
2/16/2024,Banana (Cooking),Makutano Kirinyaga,20,30,4000,Kirinyaga
2/16/2024,Banana (Cooking),Kerugoya,20,30,650,Kirinyaga
2/16/2024,Banana (Cooking),Gakoromone,60,80,4000,Meru
2/20/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
2/20/2024,Dry Maize,Maua,50,60,7200,Meru
2/20/2024,Dry Maize,Nkubu,33.33,40,990,Meru
2/20/2024,Dry Maize,Gikomba,88.89,110,8000,Nairobi
2/20/2024,Dry Maize,Gikomba,61.11,75,6000,Nairobi
2/20/2024,Dry Maize,Ngurubani Market,36.67,40,7000,Kirinyaga
2/20/2024,White Irish Potatoes,Kerugoya,30,60,2000,Kirinyaga
2/20/2024,White Irish Potatoes,Maua,42.86,60,21000,Meru
2/20/2024,White Irish Potatoes,Nkubu,70,100,2050,Meru
2/20/2024,White Irish Potatoes,Ngurubani Market,30,40,25000,Kirinyaga
2/20/2024,Dry Onions,Kerugoya,80,130,2200,Kirinyaga
2/20/2024,Dry Onions,Maua,90,120,4000,Meru
2/20/2024,Dry Onions,Nkubu,85,130,1400,Meru
2/20/2024,Dry Onions,Ngurubani Market,100,130,6500,Kirinyaga
2/20/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
2/20/2024,Water Melon,Ngurubani Market,25,30,20000,Kirinyaga
2/20/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
2/20/2024,Banana (Ripening),Maua,15,25,2000,Meru
2/20/2024,Oranges,Kerugoya,50,120,300,Kirinyaga
2/20/2024,Oranges,Nkubu,50,70,1440,Meru
2/20/2024,Mangoes,Kerugoya,20,30,200,Kirinyaga
2/20/2024,Mangoes,Kerugoya,50,80,320,Kirinyaga
2/20/2024,Mangoes,Maua,30,200,6000,Meru
2/20/2024,Mangoes,Nkubu,38.89,70,1080,Meru
2/20/2024,Mangoes,Ngurubani Market,40,60,3500,Kirinyaga
2/20/2024,Kales/Sukuma Wiki,Kerugoya,2,45,200,Kirinyaga
2/20/2024,Kales/Sukuma Wiki,Ngurubani Market,15,25,1000,Kirinyaga
2/20/2024,Spinach,Kerugoya,30,60,200,Kirinyaga
2/20/2024,Spinach,Ngurubani Market,25,35,400,Kirinyaga
2/20/2024,Banana (Cooking),Kerugoya,20,30,700,Kirinyaga
2/20/2024,Banana (Cooking),Ngurubani Market,20,30,1500,Kirinyaga
2/21/2024,Dry Maize,Kangeta,45,50,1700,Meru
2/21/2024,Dry Maize,Makutano Kirinyaga,33.33,40,8000,Kirinyaga
2/21/2024,White Irish Potatoes,Kangeta,72,74,8500,Meru
2/21/2024,White Irish Potatoes,Makutano Kirinyaga,34.29,40,15000,Kirinyaga
2/21/2024,Dry Onions,Kangeta,140,150,1100,Meru
2/21/2024,Dry Onions,Makutano Kirinyaga,100,120,8000,Kirinyaga
2/21/2024,Water Melon,Kangeta,35,40,500,Meru
2/21/2024,Water Melon,Makutano Kirinyaga,20,25,15000,Kirinyaga
2/21/2024,Banana (Ripening),Kangeta,40,50,600,Meru
2/21/2024,Mangoes,Kangeta,35,50,280,Meru
2/21/2024,Mangoes,Makutano Kirinyaga,40,60,4000,Kirinyaga
2/21/2024,Kales/Sukuma Wiki,Kangeta,45,50,500,Meru
2/21/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1800,Kirinyaga
2/21/2024,Spinach,Kangeta,50,60,250,Meru
2/21/2024,Spinach,Makutano Kirinyaga,20,30,800,Kirinyaga
2/21/2024,Banana (Cooking),Kangeta,25,30,1000,Meru
2/21/2024,Banana (Cooking),Makutano Kirinyaga,20,30,2000,Kirinyaga
2/22/2024,Dry Maize,Bahati,10,10,10,Nakuru
2/22/2024,White Irish Potatoes,Kagio,24,32,8000,Kirinyaga
2/22/2024,Dry Onions,Kagio,100,150,5000,Kirinyaga
2/22/2024,Water Melon,Kagio,20,30,30000,Kirinyaga
2/22/2024,Banana (Ripening),Kagio,25,40,25000,Kirinyaga
2/22/2024,Oranges,Kagio,60,100,2000,Kirinyaga
2/22/2024,Mangoes,Kagio,10,20,33000,Kirinyaga
2/22/2024,Kales/Sukuma Wiki,Kagio,15,25,2200,Kirinyaga
2/22/2024,Spinach,Kagio,25,50,2200,Kirinyaga
2/22/2024,Banana (Cooking),Kagio,25,40,35000,Kirinyaga
2/23/2024,Dry Maize,Gakoromone,42.22,50,5000,Meru
2/23/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
2/23/2024,Dry Maize,Ngurubani Market,33.33,40,7500,Kirinyaga
2/23/2024,Dry Maize,Makutano Kirinyaga,33.33,40,8500,Kirinyaga
2/23/2024,White Irish Potatoes,Kerugoya,30,50,3000,Kirinyaga
2/23/2024,White Irish Potatoes,Ngurubani Market,32,40,25000,Kirinyaga
2/23/2024,White Irish Potatoes,Makutano Kirinyaga,34.29,40,18000,Kirinyaga
2/23/2024,Dry Onions,Gakoromone,130,150,1000,Meru
2/23/2024,Dry Onions,Kerugoya,80,130,2500,Kirinyaga
2/23/2024,Dry Onions,Ngurubani Market,100,130,7000,Kirinyaga
2/23/2024,Dry Onions,Makutano Kirinyaga,100,130,8000,Kirinyaga
2/23/2024,Water Melon,Gakoromone,60,80,2000,Meru
2/23/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
2/23/2024,Water Melon,Ngurubani Market,20,25,20000,Kirinyaga
2/23/2024,Water Melon,Makutano Kirinyaga,20,25,17000,Kirinyaga
2/23/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
2/23/2024,Oranges,Kerugoya,50,120,300,Kirinyaga
2/23/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
2/23/2024,Mangoes,Ngurubani Market,40,60,2500,Kirinyaga
2/23/2024,Mangoes,Makutano Kirinyaga,40,60,3500,Kirinyaga
2/23/2024,Kales/Sukuma Wiki,Gakoromone,60,80,600,Meru
2/23/2024,Kales/Sukuma Wiki,Kerugoya,20,40,200,Kirinyaga
2/23/2024,Kales/Sukuma Wiki,Ngurubani Market,15,20,1200,Kirinyaga
2/23/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1500,Kirinyaga
2/23/2024,Spinach,Gakoromone,60,80,500,Meru
2/23/2024,Spinach,Kerugoya,30,60,180,Kirinyaga
2/23/2024,Spinach,Ngurubani Market,25,35,600,Kirinyaga
2/23/2024,Spinach,Makutano Kirinyaga,25,35,600,Kirinyaga
2/23/2024,Banana (Cooking),Gakoromone,60,80,4000,Meru
2/23/2024,Banana (Cooking),Kerugoya,20,30,700,Kirinyaga
2/23/2024,Banana (Cooking),Ngurubani Market,20,30,2000,Kirinyaga
2/23/2024,Banana (Cooking),Ngurubani Market,20,30,2000,Kirinyaga
2/23/2024,Banana (Cooking),Makutano Kirinyaga,20,30,4000,Kirinyaga
2/26/2024,Dry Maize,Kutus,35,45,990,Kirinyaga
2/26/2024,Dry Onions,Kutus,125,140,2030,Kirinyaga
2/26/2024,Water Melon,Kutus,20,30,3200,Kirinyaga
2/26/2024,Banana (Ripening),Kutus,20,25,26500,Kirinyaga
2/26/2024,Mangoes,Kutus,19.84,26.46,3200,Kirinyaga
2/26/2024,Kales/Sukuma Wiki,Kutus,20,30,210,Kirinyaga
2/26/2024,Kales/Sukuma Wiki,Kagio,15,25,3000,Kirinyaga
2/26/2024,Spinach,Kutus,40,50,190,Kirinyaga
2/26/2024,Spinach,Kagio,30,50,2800,Kirinyaga
2/26/2024,Banana (Cooking),Kagio,25,40,28000,Kirinyaga
2/26/2024,Banana (Cooking),Kutus,22.5,27.5,6800,Kirinyaga
2/27/2024,Dry Maize,Gikomba,61.11,75,15000,Nairobi
2/27/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
2/27/2024,Dry Maize,Ngurubani Market,33.33,40,8000,Kirinyaga
2/27/2024,Dry Maize,Nkubu,33.33,40,1170,Meru
2/27/2024,Dry Maize,Bahati,10,10,10,Nakuru
2/27/2024,White Irish Potatoes,Kerugoya,30,50,3000,Kirinyaga
2/27/2024,White Irish Potatoes,Nkubu,70,100,1800,Meru
2/27/2024,White Irish Potatoes,Ngurubani Market,32,40,25000,Kirinyaga
2/27/2024,Dry Onions,Kerugoya,80,130,2500,Kirinyaga
2/27/2024,Dry Onions,Nkubu,87.5,130,1160,Meru
2/27/2024,Dry Onions,Ngurubani Market,100,130,800,Kirinyaga
2/27/2024,Dry Onions,Bahati,10,10,10,Nakuru
2/27/2024,Water Melon,Kerugoya,20,50,350,Kirinyaga
2/27/2024,Water Melon,Ngurubani Market,20,30,15000,Kirinyaga
2/27/2024,Banana (Ripening),Kerugoya,30,40,300,Kirinyaga
2/27/2024,Oranges,Kerugoya,70,120,300,Kirinyaga
2/27/2024,Oranges,Nkubu,50,70,1080,Meru
2/27/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
2/27/2024,Mangoes,Ngurubani Market,40,70,2500,Kirinyaga
2/27/2024,Mangoes,Nkubu,38.89,70,720,Meru
2/27/2024,Kales/Sukuma Wiki,Kerugoya,20,40,250,Kirinyaga
2/27/2024,Kales/Sukuma Wiki,Ngurubani Market,15,20,850,Kirinyaga
2/27/2024,Spinach,Kerugoya,30,60,150,Kirinyaga
2/27/2024,Spinach,Ngurubani Market,25,35,500,Kirinyaga
2/27/2024,Spinach,Bahati,10,10,10,Nakuru
2/27/2024,Banana (Cooking),Kerugoya,15,30,700,Kirinyaga
2/27/2024,Banana (Cooking),Ngurubani Market,20,30,2000,Kirinyaga
2/28/2024,Dry Maize,Makutano Kirinyaga,30,40,8500,Kirinyaga
2/28/2024,Dry Maize,Kangeta,45,50,1900,Meru
2/28/2024,White Irish Potatoes,Makutano Kirinyaga,32.86,40,15000,Kirinyaga
2/28/2024,White Irish Potatoes,Kangeta,64,66,9000,Meru
2/28/2024,Dry Onions,Makutano Kirinyaga,100,130,7000,Kirinyaga
2/28/2024,Dry Onions,Kangeta,150,160,1100,Meru
2/28/2024,Water Melon,Makutano Kirinyaga,20,25,15000,Kirinyaga
2/28/2024,Water Melon,Bahati,10,10,10,Nakuru
2/28/2024,Water Melon,Kangeta,60,70,500,Meru
2/28/2024,Banana (Ripening),Bahati,10,10,10,Nakuru
2/28/2024,Banana (Ripening),Kangeta,30,40,600,Meru
2/28/2024,Oranges,Bahati,10,10,10,Nakuru
2/28/2024,Mangoes,Makutano Kirinyaga,40,70,3000,Kirinyaga
2/28/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1500,Kirinyaga
2/28/2024,Kales/Sukuma Wiki,Kangeta,20,25,550,Meru
2/28/2024,Spinach,Makutano Kirinyaga,25,35,500,Kirinyaga
2/28/2024,Spinach,Kangeta,35,40,300,Meru
2/28/2024,Banana (Cooking),Makutano Kirinyaga,20,30,4000,Kirinyaga
2/28/2024,Banana (Cooking),Kangeta,20,25,1000,Meru
2/28/2024,Banana (Cooking),Kangeta,25,20,1000,Meru
2/29/2024,Dry Maize,Maua,50,60,9000,Meru
2/29/2024,White Irish Potatoes,Maua,51.43,70,25200,Meru
2/29/2024,Dry Onions,Maua,90,120,6000,Meru
2/29/2024,Dry Onions,Kagio,100,160,3500,Kirinyaga
2/29/2024,Water Melon,Kagio,25,35,30000,Kirinyaga
2/29/2024,Oranges,Kagio,40,60,1400,Kirinyaga
2/29/2024,Mangoes,Kagio,40,60,1600,Kirinyaga
2/29/2024,Mangoes,Kagio,10,20,25000,Kirinyaga
2/29/2024,Kales/Sukuma Wiki,Kagio,20,25,3000,Kirinyaga
2/29/2024,Spinach,Kagio,35,50,2800,Kirinyaga
2/29/2024,Banana (Cooking),Maua,15,25,1500,Meru
2/29/2024,Banana (Cooking),Kagio,25,40,34000,Kirinyaga
3/1/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
3/1/2024,Dry Maize,Ngurubani Market,33.33,40,8000,Kirinyaga
3/1/2024,Dry Maize,Gakoromone,38.89,50,3000,Meru
3/1/2024,Dry Maize,Makutano Kirinyaga,30,40,7500,Kirinyaga
3/1/2024,White Irish Potatoes,Kerugoya,30,60,2500,Kirinyaga
3/1/2024,White Irish Potatoes,Ngurubani Market,32,40,25000,Kirinyaga
3/1/2024,Dry Onions,Kerugoya,80,130,3000,Kirinyaga
3/1/2024,Dry Onions,Ngurubani Market,100,130,8000,Kirinyaga
3/1/2024,Dry Onions,Gakoromone,130,150,1600,Meru
3/1/2024,Dry Onions,Makutano Kirinyaga,100,130,7000,Kirinyaga
3/1/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
3/1/2024,Water Melon,Ngurubani Market,18,25,25000,Kirinyaga
3/1/2024,Water Melon,Gakoromone,60,80,2000,Meru
3/1/2024,Water Melon,Makutano Kirinyaga,20,25,15000,Kirinyaga
3/1/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
3/1/2024,Oranges,Kerugoya,50,120,350,Kirinyaga
3/1/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
3/1/2024,Mangoes,Ngurubani Market,50,70,2000,Kirinyaga
3/1/2024,Mangoes,Makutano Kirinyaga,50,17.5,3500,Kirinyaga
3/1/2024,Kales/Sukuma Wiki,Kerugoya,20,40,200,Kirinyaga
3/1/2024,Kales/Sukuma Wiki,Ngurubani Market,15,20,1200,Kirinyaga
3/1/2024,Kales/Sukuma Wiki,Gakoromone,60,80,800,Meru
3/1/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1500,Kirinyaga
3/1/2024,Spinach,Kerugoya,30,60,180,Kirinyaga
3/1/2024,Spinach,Gakoromone,660,80,700,Meru
3/1/2024,Spinach,Makutano Kirinyaga,20,30,550,Kirinyaga
3/1/2024,Banana (Cooking),Kerugoya,15,30,700,Kirinyaga
3/1/2024,Banana (Cooking),Ngurubani Market,20,30,1500,Kirinyaga
3/1/2024,Banana (Cooking),Makutano Kirinyaga,20,30,3000,Kirinyaga
3/1/2024,Banana (Cooking),Gakoromone,60,80,3000,Meru
3/2/2024,Dry Onions,Gikomba,100,150,2500,Nairobi
3/4/2024,Dry Onions,Kagio,100,160,4800,Kirinyaga
3/4/2024,Water Melon,Kagio,20,30,35000,Kirinyaga
3/4/2024,Water Melon,Bahati,10,10,10,Nakuru
3/4/2024,Banana (Ripening),Kagio,25,40,28000,Kirinyaga
3/4/2024,Banana (Ripening),Bahati,10,10,10,Nakuru
3/4/2024,Oranges,Kagio,40,60,1200,Kirinyaga
3/4/2024,Mangoes,Bahati,10,10,10,Nakuru
3/4/2024,Kales/Sukuma Wiki,Kagio,15,25,3000,Kirinyaga
3/4/2024,Spinach,Kagio,25,50,2400,Kirinyaga
3/4/2024,Banana (Cooking),Kagio,25,40,23000,Kirinyaga
3/5/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
3/5/2024,Dry Maize,Ngurubani Market,30,40,8500,Kirinyaga
3/5/2024,Dry Maize,Nkubu,33.33,40,990,Meru
3/5/2024,White Irish Potatoes,Kerugoya,30,60,3000,Kirinyaga
3/5/2024,White Irish Potatoes,Ngurubani Market,30,40,20000,Kirinyaga
3/5/2024,White Irish Potatoes,Nkubu,80,100,1950,Meru
3/5/2024,Dry Onions,Kerugoya,80,130,2500,Kirinyaga
3/5/2024,Dry Onions,Ngurubani Market,100,130,6000,Kirinyaga
3/5/2024,Dry Onions,Nkubu,125,150,1360,Meru
3/5/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
3/5/2024,Water Melon,Ngurubani Market,30,35,20000,Kirinyaga
3/5/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
3/5/2024,Oranges,Kerugoya,50,120,300,Kirinyaga
3/5/2024,Oranges,Nkubu,50,70,810,Meru
3/5/2024,Mangoes,Kerugoya,50,100,300,Kirinyaga
3/5/2024,Mangoes,Ngurubani Market,60,80,1000,Kirinyaga
3/5/2024,Kales/Sukuma Wiki,Kerugoya,20,45,200,Kirinyaga
3/5/2024,Kales/Sukuma Wiki,Ngurubani Market,13,20,1200,Kirinyaga
3/5/2024,Spinach,Ngurubani Market,20,30,450,Kirinyaga
3/5/2024,Banana (Cooking),Kerugoya,20,30,700,Kirinyaga
3/5/2024,Banana (Cooking),Ngurubani Market,20,30,1500,Kirinyaga
3/6/2024,Dry Maize,Makutano Kirinyaga,30,40,8000,Kirinyaga
3/6/2024,White Irish Potatoes,Makutano Kirinyaga,32.86,40,17000,Kirinyaga
3/6/2024,Dry Onions,Makutano Kirinyaga,100,130,8000,Kirinyaga
3/6/2024,Water Melon,Makutano Kirinyaga,30,35,20000,Kirinyaga
3/6/2024,Oranges,Bahati,10,10,10,Nakuru
3/6/2024,Mangoes,Makutano Kirinyaga,40,70,1500,Kirinyaga
3/6/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1500,Kirinyaga
3/6/2024,Spinach,Makutano Kirinyaga,25,35,500,Kirinyaga
3/6/2024,Banana (Cooking),Makutano Kirinyaga,20,28,3000,Kirinyaga
3/7/2024,Dry Maize,Kerugoya,45,60,5000,Kirinyaga
3/7/2024,Dry Maize,Maua,30,50,19800,Meru
3/7/2024,White Irish Potatoes,Kerugoya,30,60,2500,Kirinyaga
3/7/2024,White Irish Potatoes,Maua,52.86,60,21000,Meru
3/7/2024,Dry Onions,Kerugoya,90,140,3000,Kirinyaga
3/7/2024,Dry Onions,Maua,140,160,6000,Meru
3/7/2024,Water Melon,Kerugoya,30,50,320,Kirinyaga
3/7/2024,Water Melon,Maua,40,50,6000,Meru
3/7/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
3/7/2024,Oranges,Kerugoya,50,120,300,Kirinyaga
3/7/2024,Mangoes,Kerugoya,50,80,300,Kirinyaga
3/7/2024,Mangoes,Maua,30,200,2000,Meru
3/7/2024,Kales/Sukuma Wiki,Kerugoya,20,40,200,Kirinyaga
3/7/2024,Spinach,Kerugoya,30,60,180,Kirinyaga
3/7/2024,Banana (Cooking),Kerugoya,15,30,700,Kirinyaga
3/8/2024,Dry Maize,Ngurubani Market,31.11,40,7000,Kirinyaga
3/8/2024,Dry Maize,Makutano Kirinyaga,30,40,8500,Kirinyaga
3/8/2024,White Irish Potatoes,Ngurubani Market,40,60,30000,Kirinyaga
3/8/2024,White Irish Potatoes,Makutano Kirinyaga,47.14,60,15000,Kirinyaga
3/8/2024,Dry Onions,Gakoromone,120,150,2000,Meru
3/8/2024,Dry Onions,Makutano Kirinyaga,100,130,8500,Kirinyaga
3/8/2024,Water Melon,Bahati,10,10,10,Nakuru
3/8/2024,Water Melon,Makutano Kirinyaga,30,38,20000,Kirinyaga
3/8/2024,Banana (Ripening),Bahati,10,10,10,Nakuru
3/8/2024,Oranges,Bahati,10,10,10,Nakuru
3/8/2024,Mangoes,Ngurubani Market,60,80,1500,Kirinyaga
3/8/2024,Mangoes,Makutano Kirinyaga,50,80,1800,Kirinyaga
3/8/2024,Kales/Sukuma Wiki,Ngurubani Market,15,20,1000,Kirinyaga
3/8/2024,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1500,Kirinyaga
3/8/2024,Spinach,Ngurubani Market,30,40,500,Kirinyaga
3/8/2024,Spinach,Makutano Kirinyaga,25,35,600,Kirinyaga
3/8/2024,Banana (Cooking),Gakoromone,70,90,2000,Meru
3/8/2024,Banana (Cooking),Gakoromone,70,90,2000,Meru
3/8/2024,Banana (Cooking),Ngurubani Market,25,35,1200,Kirinyaga
3/8/2024,Banana (Cooking),Makutano Kirinyaga,20,30,4000,Kirinyaga
3/11/2024,Dry Maize,Kutus,35,40,0,Kirinyaga
3/11/2024,White Irish Potatoes,Kagio,30,40,10000,Kirinyaga
3/11/2024,Dry Onions,Kagio,100,160,4500,Kirinyaga
3/11/2024,Dry Onions,Kutus,170,180,850,Kirinyaga
3/11/2024,Water Melon,Kutus,30,40,3860,Kirinyaga
3/11/2024,Banana (Ripening),Kagio,25,40,24000,Kirinyaga
3/11/2024,Banana (Ripening),Bahati,10,10,10,Nakuru
3/11/2024,Banana (Ripening),Kutus,20,25,25600,Kirinyaga
3/11/2024,Oranges,Kagio,50,60,800,Kirinyaga
3/11/2024,Oranges,Bahati,10,10,10,Nakuru
3/11/2024,Oranges,Kutus,70,100,650,Kirinyaga
3/11/2024,Mangoes,Kagio,10,20,24000,Kirinyaga
3/11/2024,Mangoes,Kutus,41.67,58.33,980,Kirinyaga
3/11/2024,Kales/Sukuma Wiki,Kagio,20,25,2800,Kirinyaga
3/11/2024,Kales/Sukuma Wiki,Kutus,20,40,410,Kirinyaga
3/11/2024,Spinach,Kagio,25,40,2500,Kirinyaga
3/11/2024,Spinach,Kutus,40,50,420,Kirinyaga
3/11/2024,Banana (Cooking),Kagio,25,40,22000,Kirinyaga
3/11/2024,Banana (Cooking),Kutus,20,22.5,2900,Kirinyaga
3/12/2024,Dry Maize,Kerugoya,45,60,4500,Kirinyaga
3/12/2024,Dry Maize,Ngurubani Market,27.78,35,8500,Kirinyaga
3/12/2024,Dry Maize,Maua,30,50,18000,Meru
3/12/2024,Dry Maize,Nkubu,33.33,40,1080,Meru
3/12/2024,White Irish Potatoes,Kerugoya,30,60,3000,Kirinyaga
3/12/2024,White Irish Potatoes,Ngurubani Market,48,65,25000,Kirinyaga
3/12/2024,White Irish Potatoes,Nkubu,80,100,2100,Meru
3/12/2024,White Irish Potatoes,Maua,51.43,70,21000,Meru
3/12/2024,Dry Onions,Kerugoya,80,140,2500,Kirinyaga
3/12/2024,Dry Onions,Ngurubani Market,140,160,8000,Kirinyaga
3/12/2024,Dry Onions,Maua,140,160,4000,Meru
3/12/2024,Dry Onions,Nkubu,150,170,1520,Meru
3/12/2024,Water Melon,Kerugoya,30,50,300,Kirinyaga
3/12/2024,Water Melon,Ngurubani Market,30,35,20000,Kirinyaga
3/12/2024,Water Melon,Maua,40,50,8000,Meru
3/12/2024,Banana (Ripening),Kerugoya,30,40,250,Kirinyaga
3/12/2024,Banana (Ripening),Maua,16.67,30,220,Meru
3/12/2024,Oranges,Kerugoya,70,120,300,Kirinyaga
3/12/2024,Oranges,Ngurubani Market,70,100,1000,Kirinyaga
3/12/2024,Oranges,Nkubu,50,70,630,Meru
3/12/2024,Oranges,Maua,48,70,2000,Meru
3/12/2024,Mangoes,Kerugoya,50,100,250,Kirinyaga
3/12/2024,Mangoes,Ngurubani Market,80,120,800,Kirinyaga
3/12/2024,Mangoes,Maua,100,125,2000,Meru
3/12/2024,Kales/Sukuma Wiki,Kerugoya,25,45,200,Kirinyaga
3/12/2024,Kales/Sukuma Wiki,Ngurubani Market,20,30,1200,Kirinyaga
3/12/2024,Spinach,Kerugoya,30,60,180,Kirinyaga
3/12/2024,Spinach,Ngurubani Market,30,40,500,Kirinyaga
3/12/2024,Banana (Cooking),Kerugoya,15,30,700,Kirinyaga
3/12/2024,Banana (Cooking),Ngurubani Market,25,35,1500,Kirinyaga
3/13/2024,Dry Maize,Kangeta,45,50,1700,Meru
